Id;Team;IdActivity;IdEvent;IdLocation;IdStudent;MatchValue
97129;151;16;1100;71;1240;1862
97130;151;16;1100;71;1475;1862
97131;53;3;1100;69;1242;0
97133;68;29;1100;23;1244;1281
97134;68;29;1100;23;1316;1281
97135;123;67;1100;58;1245;1169
97136;123;67;1100;58;1307;1169
97137;61;24;1100;3;1247;1225
97138;61;24;1100;3;1308;1225
97139;41;3;1100;69;1248;0
97140;41;3;1100;69;1324;0
97141;66;24;1100;3;1249;1281
97142;66;24;1100;3;1329;1281
97143;49;4;1100;70;1250;2030
97144;49;4;1100;70;1326;2030
97145;56;4;1100;70;1251;0
97146;56;4;1100;70;1309;0
97147;67;10;1100;2;1252;0
97148;67;10;1100;2;1334;0
97149;60;22;1100;2;1253;0
97150;60;22;1100;2;1320;0
97151;59;18;1100;8;1254;567
97152;59;18;1100;8;1310;567
97153;57;18;1100;8;1255;567
97154;57;18;1100;8;1348;567
97155;43;27;1100;1;1259;1281
97156;43;27;1100;1;1305;1281
97157;110;49;1100;59;1263;1169
97158;110;49;1100;59;1370;1169
97159;110;49;1100;59;1409;1169
97160;158;3;1100;69;1264;0
97161;158;3;1100;69;1385;0
97162;116;22;1100;2;1265;0
97163;116;22;1100;2;1360;0
97164;116;22;1100;2;1403;0
97165;70;4;1100;70;1267;0
97166;70;4;1100;70;1456;0
97167;111;24;1100;3;1272;1281
97168;111;24;1100;3;1401;1281
97169;52;22;1100;2;1273;0
97170;52;22;1100;2;1338;0
97171;100;21;1100;5;1274;1169
97173;113;49;1100;59;1275;1281
97174;113;49;1100;59;1336;1281
97175;113;49;1100;59;1394;1281
97176;114;29;1100;23;1276;1862
97177;114;29;1100;23;1356;1862
97178;114;29;1100;23;1465;1862
97179;93;3;1100;69;1277;0
97180;93;3;1100;69;1363;0
97182;104;29;1100;23;1389;1589
97183;95;21;1100;5;1279;567
97184;95;21;1100;5;1368;567
97185;95;21;1100;5;1383;567
97186;98;1;1100;75;1280;1169
97187;98;1;1100;75;1378;1169
97188;98;1;1100;75;1391;1169
97189;107;4;1100;70;1282;0
97190;107;4;1100;70;1397;0
97191;115;22;1100;2;1283;0
97192;115;22;1100;2;1400;0
97193;94;67;1100;58;1284;1281
97194;94;67;1100;58;1361;1281
97195;118;68;1100;6;1286;0
97196;118;68;1100;6;1373;0
97197;118;68;1100;6;1463;0
97198;105;24;1100;3;1287;434
97199;105;24;1100;3;1392;434
97200;105;24;1100;3;1393;434
97201;156;1;1100;75;1288;0
97202;156;1;1100;75;1369;0
97204;109;67;1100;58;1290;567
97205;109;67;1100;58;1355;567
97206;101;27;1100;1;1291;434
97207;101;27;1100;1;1350;434
97208;101;27;1100;1;1390;434
97209;103;27;1100;1;1292;434
97210;103;27;1100;1;1379;434
97211;103;27;1100;1;1408;434
97212;117;24;1100;3;1293;567
97213;117;24;1100;3;1364;567
97214;117;24;1100;3;1460;567
97215;97;27;1100;1;1296;434
97216;97;27;1100;1;1333;434
97217;97;27;1100;1;1384;434
97218;157;67;1100;58;1302;434
97219;157;67;1100;58;1358;434
97220;157;67;1100;58;1376;434
97221;92;67;1100;58;1318;434
97222;92;67;1100;58;1380;434
97223;92;67;1100;58;1382;434
97224;65;4;1100;70;1344;0
97225;65;4;1100;70;1346;0
97227;74;27;1100;1;1371;567
97228;15;4;1100;70;1347;0
97229;15;4;1100;70;1447;0
97230;159;18;1100;8;1349;1225
97231;159;18;1100;8;1367;1225
97232;108;16;1100;71;1359;0
97233;108;16;1100;71;1365;0
97234;108;16;1100;71;1396;0
97235;4;27;1100;1;1362;1169
97236;4;27;1100;1;1435;1169
97237;2;27;1100;1;1411;434
97238;2;27;1100;1;1444;434
97240;140;24;1100;3;1479;0
97241;139;67;1100;58;1472;0
97242;139;67;1100;58;1473;0
97243;139;67;1100;58;1474;0
97245;NULL;24;1100;3;1168;1701
97508;20;29;1101;23;1133;2191
97509;20;29;1101;23;1459;2191
97510;20;29;1101;23;1479;2191
97511;18;27;1101;70;1136;1666
97512;18;27;1101;70;1491;1666
97513;15;10;1101;2;1149;0
97514;15;10;1101;2;1443;0
97515;25;5;1101;1;1150;1694
97516;25;5;1101;1;1457;1694
97517;24;5;1101;1;1154;2457
97518;24;5;1101;1;1471;2457
97519;24;5;1101;1;1492;2457
97520;10;27;1101;70;1166;1862
97521;10;27;1101;70;1445;1862
97522;28;67;1101;59;1168;1330
97523;28;67;1101;59;1200;1330
97524;29;29;1101;23;1170;1442
97525;29;29;1101;23;1431;1442
97526;35;1;1101;22;1175;1862
97527;35;1;1101;22;1494;1862
97528;32;1;1101;22;1176;1694
97529;32;1;1101;22;1442;1694
97530;34;16;1101;62;1177;2093
97531;34;16;1101;62;1469;2093
97532;34;16;1101;62;1488;2093
97533;26;24;1101;3;1179;1386
97534;26;24;1101;3;1424;1386
97535;13;4;1101;58;1181;0
97536;13;4;1101;58;1475;0
97537;54;16;1101;62;1182;1694
97538;54;16;1101;62;1455;1694
97539;7;3;1101;13;1183;0
97540;7;3;1101;13;1470;0
97541;30;5;1101;1;1184;2093
97542;30;5;1101;1;1495;2093
97543;8;10;1101;2;1188;0
97544;8;10;1101;2;1486;0
97545;16;16;1101;62;1189;2191
97546;16;16;1101;62;1448;2191
97547;3;1;1101;22;1192;2058
97548;3;1;1101;22;1487;2058
97549;1;68;1101;8;1194;0
97550;1;68;1101;8;1429;0
97551;21;49;1101;5;1195;2058
97552;21;49;1101;5;1493;2058
97553;22;27;1101;70;1196;2058
97554;22;27;1101;70;1496;2058
97555;19;1;1101;22;1198;2233
97556;19;1;1101;22;1468;2233
97557;33;10;1101;2;1199;0
97558;33;10;1101;2;1432;0
97559;33;10;1101;2;1503;0
97560;4;67;1101;59;1204;0
97561;4;67;1101;59;1447;0
97562;110;10;1101;2;1206;0
97563;110;10;1101;2;1393;0
97564;106;10;1101;2;1207;0
97565;106;10;1101;2;1369;0
97566;122;24;1101;3;1208;525
97567;122;24;1101;3;1409;525
97568;112;4;1101;58;1209;2359
97569;112;4;1101;58;1396;2359
97570;14;68;1101;8;1210;0
97571;14;68;1101;8;1439;0
97572;44;5;1101;1;1211;2058
97573;44;5;1101;1;1451;2058
97574;2;68;1101;8;1212;0
97575;2;68;1101;8;1444;0
97576;36;3;1101;13;1214;0
97577;36;3;1101;13;1430;0
97578;115;3;1101;13;1215;0
97579;115;3;1101;13;1460;0
97580;31;4;1101;58;1216;2457
97581;31;4;1101;58;1441;2457
97582;45;5;1101;1;1217;1862
97583;45;5;1101;1;1436;1862
97584;37;68;1101;8;1218;0
97585;37;68;1101;8;1497;0
97586;12;67;1101;59;1219;0
97587;12;67;1101;59;1482;0
97588;39;16;1101;62;1220;0
97589;39;16;1101;62;1499;0
97590;43;67;1101;59;1222;0
97591;43;67;1101;59;1477;0
97592;40;67;1101;59;1223;0
97593;40;67;1101;59;1476;0
97594;52;3;1101;13;1224;0
97595;52;3;1101;13;1454;0
97596;85;4;1101;58;1225;0
97597;85;4;1101;58;1361;0
97598;113;24;1101;3;1230;0
97599;113;24;1101;3;1397;0
97600;17;1;1101;22;1231;2058
97601;17;1;1101;22;1490;2058
97602;114;68;1101;8;1232;0
97603;114;68;1101;8;1364;0
97604;124;68;1101;8;1233;0
97605;124;68;1101;8;1400;0
97606;111;68;1101;8;1235;0
97607;111;68;1101;8;1394;0
97608;125;22;1101;2;1238;0
97609;125;22;1101;2;1401;0
97610;119;68;1101;8;1239;0
97611;119;68;1101;8;1336;0
97612;11;24;1101;3;1240;728
97613;11;24;1101;3;1435;728
97614;123;5;1101;1;1242;728
97615;123;5;1101;1;1356;728
97616;123;5;1101;1;1474;728
97617;120;67;1101;59;1243;0
97618;120;67;1101;59;1465;0
97619;41;4;1101;58;1244;0
97620;41;4;1101;58;1449;0
97621;117;68;1101;8;1245;0
97622;117;68;1101;8;1355;0
97623;42;68;1101;8;1246;0
97624;42;68;1101;8;1467;0
97625;127;49;1101;5;1247;0
97626;127;49;1101;5;1500;0
97627;107;67;1101;59;1248;0
97628;107;67;1101;59;1392;0
97629;46;29;1101;23;1249;1442
97630;46;29;1101;23;1452;1442
97631;118;27;1101;70;1250;1862
97632;118;27;1101;70;1376;1862
97633;38;1;1101;22;1251;1330
97634;38;1;1101;22;1466;1330
97635;38;1;1101;22;1498;1330
97636;51;16;1101;62;1252;2093
97637;51;16;1101;62;1484;2093
97638;47;29;1101;23;1254;2191
97639;47;29;1101;23;1438;2191
97640;50;29;1101;23;1255;0
97641;50;29;1101;23;1453;0
97642;121;16;1101;62;1259;2058
97643;121;16;1101;62;1360;2058
97644;105;68;1101;8;1263;0
97645;105;68;1101;8;1384;0
97646;88;5;1101;1;1264;2058
97647;88;5;1101;1;1383;2058
97648;96;4;1101;58;1265;0
97649;96;4;1101;58;1290;0
97650;96;4;1101;58;1367;0
97651;49;1;1101;22;1267;1442
97652;49;1;1101;22;1485;1442
97653;100;49;1101;5;1272;406
97654;100;49;1101;5;1389;406
97655;116;16;1101;62;1273;2023
97656;116;16;1101;62;1370;2023
97657;89;27;1101;70;1274;1330
97658;89;27;1101;70;1368;1330
97659;86;5;1101;1;1275;1862
97660;86;5;1101;1;1296;1862
97661;86;5;1101;1;1333;1862
97662;98;24;1101;3;1276;1694
97663;98;24;1101;3;1387;1694
97664;83;22;1101;2;1277;0
97665;83;22;1101;2;1284;0
97666;83;22;1101;2;1380;0
97667;87;27;1101;70;1279;0
97668;87;68;1101;1;1280;0
97669;59;49;1101;5;1281;0
97670;59;49;1101;5;1413;0
97671;99;49;1101;5;1282;1386
97672;99;49;1101;5;1293;1386
97673;99;49;1101;5;1408;1386
97674;102;3;1101;13;1283;1750
97675;102;3;1101;13;1350;1750
97676;91;29;1101;23;1286;1442
97677;91;29;1101;23;1463;1442
97678;93;1;1101;22;1287;1666
97679;93;1;1101;22;1456;1666
97680;94;27;1101;70;1288;1694
97681;94;27;1101;70;1385;1694
97682;97;29;1101;23;1291;0
97683;97;29;1101;23;1379;0
97684;95;5;1101;1;1292;1386
97685;95;5;1101;1;1373;1386
97686;67;22;1101;2;1300;0
97687;67;22;1101;2;1398;0
97688;101;29;1101;23;1302;0
97689;101;29;1101;23;1390;0
97690;76;22;1101;2;1303;0
97691;76;22;1101;2;1425;0
97692;66;1;1101;22;1304;1750
97693;66;1;1101;22;1433;1750
97694;65;24;1101;3;1305;595
97695;65;24;1101;3;1418;595
97696;70;27;1101;70;1307;595
97697;70;27;1101;70;1419;595
97698;72;49;1101;5;1308;406
97699;72;49;1101;5;1416;406
97700;56;1;1101;22;1309;0
97701;56;1;1101;22;1404;0
97702;79;1;1101;22;1310;1386
97703;79;1;1101;22;1402;1386
97704;58;49;1101;5;1314;525
97705;58;49;1101;5;1426;525
97706;74;24;1101;3;1315;1330
97707;74;27;1101;70;1417;1330
97708;77;4;1101;58;1316;0
97709;77;4;1101;58;1399;0
97710;103;29;1101;23;1318;1330
97711;103;29;1101;23;1391;1330
97712;60;27;1101;70;1320;0
97713;60;27;1101;70;1414;0
97714;80;49;1101;5;1322;1386
97715;80;49;1101;5;1434;1386
97716;82;4;1101;58;1323;0
97717;82;4;1101;58;1501;0
97718;63;16;1101;62;1324;0
97719;63;16;1101;62;1423;0
97720;68;24;1101;3;1325;525
97721;68;24;1101;3;1330;525
97722;68;24;1101;3;1371;525
97723;73;67;1101;59;1326;0
97724;73;67;1101;59;1388;0
97725;81;49;1101;5;1328;0
97726;81;49;1101;5;1420;0
97727;57;3;1101;13;1329;0
97728;57;3;1101;13;1427;0
97729;62;16;1101;62;1332;0
97730;62;16;1101;62;1415;0
97731;71;49;1101;5;1334;0
97732;71;49;1101;5;1374;0
97733;78;27;1101;70;1338;728
97734;78;27;1101;70;1375;728
97735;69;4;1101;58;1339;0
97736;69;4;1101;58;1342;0
97737;61;24;1101;3;1341;0
97738;61;24;1101;3;1405;0
97739;64;27;1101;70;1344;595
97740;64;24;1101;3;1372;595
97741;48;16;1101;62;1346;595
97742;48;16;1101;62;1437;595
97743;9;67;1101;59;1347;0
97744;9;67;1101;59;1480;0
97745;55;16;1101;62;1348;0
97746;55;16;1101;62;1428;0
97747;92;29;1101;23;1349;0
97748;92;29;1101;23;1378;0
97749;108;22;1101;2;1358;0
97750;108;22;1101;2;1473;0
97751;104;67;1101;59;1359;0
97752;104;67;1101;59;1502;0
97753;6;29;1101;23;1362;0
97754;6;29;1101;23;1481;0
97755;84;68;1101;1;1363;0
97756;84;27;1101;70;1382;0
97757;109;4;1101;58;1365;728
97758;109;4;1101;58;1412;728
97759;75;4;1101;58;1377;0
97760;75;4;1101;58;1464;0
97761;126;49;1101;5;1403;0
97762;126;49;1101;5;1472;0
97763;5;5;1101;1;1411;0
97764;5;5;1101;1;1446;0
97765;5;5;1101;1;1489;0
97766;27;67;1101;59;1458;0
97767;27;67;1101;59;1478;0
97768;NULL;67;1101;59;1253;0
97769;NULL;49;1101;5;1504;0
98033;20;22;1102;2;1133;2625
98034;20;22;1102;2;1459;2625
98035;20;22;1102;2;1479;2625
98036;18;5;1102;8;1136;2100
98037;18;5;1102;8;1491;2100
98038;15;67;1102;59;1149;805
98039;15;67;1102;59;1443;805
98040;25;49;1102;5;1150;1519
98041;25;49;1102;5;1457;1519
98042;24;3;1102;13;1154;0
98043;24;3;1102;13;1471;0
98044;24;3;1102;13;1492;0
98045;10;16;1102;62;1166;1743
98046;10;16;1102;62;1445;1743
98047;128;29;1102;23;1168;2100
98048;128;29;1102;23;1478;2100
98049;29;16;1102;62;1170;672
98050;29;16;1102;62;1431;672
98051;35;27;1102;70;1175;805
98052;35;27;1102;70;1494;805
98053;32;5;1102;8;1176;1743
98054;32;5;1102;8;1442;1743
98055;34;27;1102;70;1177;2135
98056;34;27;1102;70;1469;2135
98057;34;27;1102;70;1488;2135
98058;26;29;1102;23;1179;1827
98059;26;29;1102;23;1424;1827
98060;13;24;1102;3;1181;2170
98061;13;24;1102;3;1475;2170
98062;54;5;1102;8;1182;1743
98063;54;5;1102;8;1455;1743
98064;7;10;1102;2;1183;0
98065;7;10;1102;2;1470;0
98066;30;29;1102;23;1184;1519
98067;30;29;1102;23;1495;1519
98068;8;24;1102;3;1188;1743
98069;8;24;1102;3;1486;1743
98070;16;10;1102;2;1189;0
98071;16;10;1102;2;1448;0
98072;3;10;1102;2;1192;0
98073;3;10;1102;2;1487;0
98074;1;5;1102;8;1194;1939
98075;1;5;1102;8;1429;1939
98076;21;16;1102;62;1195;1743
98077;21;16;1102;62;1493;1743
98078;22;68;1102;1;1196;0
98079;22;68;1102;1;1496;0
98080;19;27;1102;70;1198;2100
98081;19;27;1102;70;1468;2100
98082;33;24;1102;3;1199;1743
98083;33;24;1102;3;1432;1743
98084;33;24;1102;3;1503;1743
98085;129;3;1102;13;1200;0
98086;129;3;1102;13;1458;0
98087;4;27;1102;70;1204;1407
98088;4;27;1102;70;1447;1407
98089;110;67;1102;59;1206;0
98090;110;67;1102;59;1393;0
98091;106;4;1102;58;1207;2499
98092;106;4;1102;58;1369;2499
98093;122;68;1102;1;1208;0
98094;122;68;1102;1;1409;0
98095;112;27;1102;70;1209;1463
98096;112;27;1102;70;1396;1463
98097;14;22;1102;2;1210;1743
98098;14;22;1102;2;1439;1743
98099;14;22;1102;2;1505;1743
98100;44;67;1102;59;1211;672
98101;44;67;1102;59;1451;672
98102;2;4;1102;58;1212;0
98103;2;4;1102;58;1444;0
98104;36;24;1102;3;1214;2170
98105;36;24;1102;3;1430;2170
98106;115;5;1102;8;1215;1939
98107;115;5;1102;8;1460;1939
98108;31;1;1102;22;1216;1519
98109;31;1;1102;22;1441;1519
98110;45;10;1102;2;1217;0
98111;45;10;1102;2;1436;0
98112;37;4;1102;58;1218;0
98113;37;4;1102;58;1497;0
98114;12;68;1102;1;1219;0
98115;12;68;1102;1;1482;0
98116;39;24;1102;3;1220;2135
98117;39;24;1102;3;1499;2135
98118;43;10;1102;2;1222;0
98119;43;10;1102;2;1477;0
98120;40;22;1102;2;1223;0
98121;40;22;1102;2;1476;0
98122;52;67;1102;59;1224;0
98123;52;67;1102;59;1454;0
98124;85;1;1102;22;1225;1407
98125;85;1;1102;22;1361;1407
98126;113;1;1102;22;1230;2499
98127;113;1;1102;22;1397;2499
98128;17;68;1102;1;1231;0
98129;17;68;1102;1;1490;0
98130;114;29;1102;23;1232;0
98131;114;29;1102;23;1364;0
98132;124;24;1102;3;1233;2170
98133;124;24;1102;3;1400;2170
98134;111;3;1102;13;1235;0
98135;111;3;1102;13;1394;0
98136;125;68;1102;1;1238;0
98137;125;68;1102;1;1401;0
98138;119;27;1102;70;1239;1407
98139;119;27;1102;70;1336;1407
98140;11;29;1102;23;1240;2135
98141;11;29;1102;23;1435;2135
98142;123;68;1102;1;1242;0
98143;123;68;1102;1;1356;0
98144;123;68;1102;1;1474;0
98145;120;49;1102;5;1243;2310
98146;120;49;1102;5;1465;2310
98147;41;5;1102;8;1244;1743
98148;41;5;1102;8;1449;1743
98149;117;1;1102;22;1245;1463
98150;117;1;1102;22;1355;1463
98151;42;29;1102;23;1246;1407
98152;42;29;1102;23;1467;1407
98153;127;16;1102;62;1247;0
98154;127;16;1102;62;1500;0
98155;127;16;1102;62;1504;0
98156;107;68;1102;1;1248;0
98157;107;68;1102;1;1392;0
98158;46;3;1102;13;1249;0
98159;46;3;1102;13;1452;0
98160;118;3;1102;13;1250;0
98161;118;3;1102;13;1376;0
98162;38;16;1102;62;1251;805
98163;38;16;1102;62;1466;805
98164;38;16;1102;62;1498;805
98165;51;4;1102;58;1252;672
98166;51;4;1102;58;1484;672
98167;47;5;1102;8;1254;1407
98168;47;5;1102;8;1438;1407
98169;50;68;1102;1;1255;0
98170;50;68;1102;1;1453;0
98171;121;49;1102;5;1259;1743
98172;121;49;1102;5;1360;1743
98173;105;16;1102;62;1263;602
98174;105;16;1102;62;1384;602
98175;88;67;1102;59;1264;805
98176;88;67;1102;59;1383;805
98177;96;5;1102;8;1265;672
98178;96;5;1102;8;1290;672
98179;96;5;1102;8;1367;672
98180;49;49;1102;5;1267;672
98181;49;49;1102;5;1485;672
98182;100;27;1102;70;1272;483
98183;100;27;1102;70;1389;483
98184;116;24;1102;3;1273;1939
98185;116;24;1102;3;1370;1939
98186;89;68;1102;1;1274;0
98187;89;68;1102;1;1368;0
98188;86;4;1102;58;1275;602
98189;86;4;1102;58;1296;602
98190;86;4;1102;58;1333;602
98191;98;5;1102;8;1276;0
98192;98;5;1102;8;1387;0
98193;83;68;1102;1;1277;0
98194;83;68;1102;1;1284;0
98195;83;68;1102;1;1380;0
98196;87;22;1102;2;1279;0
98197;87;22;1102;2;1280;0
98198;59;16;1102;62;1281;0
98199;59;16;1102;62;1413;0
98200;99;29;1102;23;1282;434
98201;99;29;1102;23;1293;434
98202;99;29;1102;23;1408;434
98203;102;16;1102;62;1283;434
98204;102;16;1102;62;1350;434
98205;91;67;1102;59;1286;1463
98206;91;67;1102;59;1463;1463
98207;93;68;1102;1;1287;0
98208;93;68;1102;1;1456;0
98209;94;5;1102;8;1288;0
98210;94;5;1102;8;1385;0
98211;97;67;1102;59;1291;602
98212;97;67;1102;59;1379;602
98213;95;29;1102;23;1292;1407
98214;95;29;1102;23;1373;1407
98215;67;49;1102;5;1300;0
98216;67;49;1102;5;1398;0
98217;101;1;1102;22;1302;0
98218;101;1;1102;22;1390;0
98219;76;67;1102;59;1303;805
98220;76;67;1102;59;1425;805
98221;66;49;1102;5;1304;1743
98222;66;49;1102;5;1433;1743
98223;65;49;1102;5;1305;672
98224;65;49;1102;5;1418;672
98225;70;29;1102;23;1307;0
98226;70;29;1102;23;1419;0
98227;72;29;1102;23;1308;0
98228;72;29;1102;23;1416;0
98229;56;24;1102;3;1309;672
98230;56;24;1102;3;1404;672
98231;79;49;1102;5;1310;602
98232;79;49;1102;5;1402;602
98233;58;1;1102;22;1314;0
98234;58;1;1102;22;1426;0
98235;130;27;1102;70;1315;1827
98236;130;27;1102;70;1372;1827
98237;77;1;1102;22;1316;0
98238;77;1;1102;22;1399;0
98239;103;24;1102;3;1318;483
98240;103;24;1102;3;1391;483
98241;60;67;1102;59;1320;1463
98242;60;67;1102;59;1414;1463
98243;80;24;1102;3;1322;672
98244;80;24;1102;3;1434;672
98245;82;16;1102;62;1323;0
98246;82;16;1102;62;1501;0
98247;63;5;1102;8;1324;1407
98248;63;5;1102;8;1423;1407
98249;68;4;1102;58;1325;434
98250;68;4;1102;58;1330;434
98251;68;4;1102;58;1371;434
98252;73;16;1102;62;1326;0
98253;73;16;1102;62;1388;0
98254;81;67;1102;59;1328;0
98255;81;67;1102;59;1420;0
98256;57;29;1102;23;1329;1407
98257;57;29;1102;23;1427;1407
98258;62;49;1102;5;1332;805
98259;62;49;1102;5;1415;805
98260;71;27;1102;70;1334;0
98261;71;27;1102;70;1374;0
98262;78;49;1102;5;1338;0
98263;78;49;1102;5;1375;0
98264;69;1;1102;22;1339;1407
98265;69;1;1102;22;1342;1407
98266;61;4;1102;58;1341;0
98267;61;4;1102;58;1405;0
98268;131;1;1102;22;1344;0
98269;131;1;1102;22;1417;0
98270;48;1;1102;22;1346;0
98271;48;1;1102;22;1437;0
98272;9;1;1102;22;1347;0
98273;9;1;1102;22;1480;0
98274;55;67;1102;59;1348;602
98275;55;67;1102;59;1428;602
98276;92;4;1102;58;1349;434
98277;92;4;1102;58;1378;434
98278;108;1;1102;22;1358;0
98279;108;1;1102;22;1473;0
98280;104;4;1102;58;1359;0
98281;104;4;1102;58;1502;0
98282;6;4;1102;58;1362;0
98283;6;4;1102;58;1481;0
98284;84;22;1102;2;1363;483
98285;84;24;1102;3;1382;483
98286;109;27;1102;70;1365;805
98287;109;27;1102;70;1412;805
98288;75;27;1102;70;1377;0
98289;75;27;1102;70;1464;0
98290;126;4;1102;58;1403;0
98291;126;4;1102;58;1472;0
98292;5;49;1102;5;1411;434
98293;5;49;1102;5;1446;434
98294;5;49;1102;5;1489;434
98295;NULL;10;1102;2;1253;0
